month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
8,2016,Alabama,81.8,79.6,-86.82837194,32.78983219
8,2016,Arizona,79.9,78.7,-111.6644183,34.29310987
8,2016,Arkansas,81,79.8,-92.43926766,34.89974533
8,2016,California,76.5,74.2,-119.610699,37.24607067
8,2016,Colorado,66.8,66.1,-105.5478247,38.99855182
8,2016,Connecticut,74,69.6,-72.72570604,41.62028634
8,2016,Delaware,79.1,74.6,-75.40040409,38.88701645
8,2016,Florida,83.5,81,-81.79746387,28.62843926
8,2016,Georgia,82.2,79.4,-83.44634183,32.64922907
8,2016,Idaho,64.8,64.4,-114.6593823,44.08908951
8,2016,Illinois,75.6,74.4,-89.19839676,40.06504091
8,2016,Indiana,75.1,73.4,-86.27563973,39.90814123
8,2016,Iowa,72.4,72.6,-93.50006496,42.07462688
8,2016,Kansas,78,78,-98.38021317,38.48470815
8,2016,Kentucky,77.9,75.5,-85.29045609,37.52666746
8,2016,Louisiana,83,81.7,-92.58566202,31.05840696
8,2016,Maine,66.8,64.2,-69.22664746,45.37143349
8,2016,Maryland,78.2,74.2,-76.77245461,39.0369223
8,2016,Massachusetts,72.6,68.7,-71.79863942,42.2533024
8,2016,Michigan,70.6,67,-85.43716696,44.35068131
8,2016,Minnesota,68.7,67.5,-94.30901265,46.31633293
8,2016,Mississippi,82.2,80.5,-89.66521368,32.75086663
8,2016,Missouri,77.4,76.8,-92.47741016,38.36761316
8,2016,Montana,65.2,64.9,-109.6451486,47.03353642
8,2016,Nebraska,73,73.4,-99.81080907,41.52714896
8,2016,Nevada,72.9,71.1,-116.6552255,39.35623735
8,2016,New Hampshire,68.4,65.3,-71.57759415,43.68563175
8,2016,New Jersey,77,72.5,-74.66075411,40.18442736
8,2016,New Mexico,73.5,71.8,-106.1083886,34.42137076
8,2016,New York,70.6,67.1,-75.50311828,42.94039011
8,2016,North Carolina,79.6,76.2,-79.37237975,35.54153412
8,2016,North Dakota,68.6,67.9,-100.4693211,47.44633852
8,2016,Ohio,75.4,71.9,-82.7900612,40.29145221
8,2016,Oklahoma,82,81.3,-97.50829271,35.58348565
8,2016,Oregon,65.6,64.4,-120.5554134,43.93664816
8,2016,Pennsylvania,73.2,69.4,-77.79955956,40.87383785
8,2016,Rhode Island,73.9,69.5,-71.55361205,41.67608139
8,2016,South Carolina,82.8,79.3,-80.89613969,33.90797425
8,2016,South Dakota,72,71.5,-100.2305075,44.4361607
8,2016,Tennessee,79.4,76.6,-86.34338037,35.84298709
8,2016,Texas,83.4,82,-99.35069715,31.48446438
8,2016,Utah,71.9,70.5,-111.6782164,39.32379475
8,2016,Vermont,67.4,64.6,-72.66264936,44.07519583
8,2016,Virginia,77.2,74,-78.81225447,37.51502389
8,2016,Washington,64.8,63.8,-120.4468664,47.38096888
8,2016,West Virginia,74.4,71.1,-80.61371197,38.64259874
8,2016,Wisconsin,69.7,67.7,-90.01169426,44.63803019
8,2016,Wyoming,65.2,64.4,-107.5514541,42.99964203
9,2016,Alabama,80.1,77,-86.82837194,32.78983219
9,2016,Arizona,74.6,75,-111.6644183,34.29310987
9,2016,Arkansas,77.9,76.1,-92.43926766,34.89974533
9,2016,California,72.8,71.1,-119.610699,37.24607067
9,2016,Colorado,62.1,61.3,-105.5478247,38.99855182
9,2016,Connecticut,70,65,-72.72570604,41.62028634
9,2016,Delaware,75.3,70.6,-75.40040409,38.88701645
9,2016,Florida,82,80,-81.79746387,28.62843926
9,2016,Georgia,79.6,76.8,-83.44634183,32.64922907
9,2016,Idaho,59.6,59.1,-114.6593823,44.08908951
9,2016,Illinois,73.2,69.8,-89.19839676,40.06504091
9,2016,Indiana,72.8,69,-86.27563973,39.90814123
9,2016,Iowa,69.6,67.1,-93.50006496,42.07462688
9,2016,Kansas,73.6,72.9,-98.38021317,38.48470815
9,2016,Kentucky,75.1,71.7,-85.29045609,37.52666746
9,2016,Louisiana,81.3,79.4,-92.58566202,31.05840696
9,2016,Maine,62.8,58.9,-69.22664746,45.37143349
9,2016,Maryland,74.8,70.2,-76.77245461,39.0369223
9,2016,Massachusetts,68.6,64,-71.79863942,42.2533024
9,2016,Michigan,67.2,62.2,-85.43716696,44.35068131
9,2016,Minnesota,64.4,61.5,-94.30901265,46.31633293
9,2016,Mississippi,80.5,77.7,-89.66521368,32.75086663
9,2016,Missouri,74.2,72.1,-92.47741016,38.36761316
9,2016,Montana,59.6,58.9,-109.6451486,47.03353642
9,2016,Nebraska,68.4,67.6,-99.81080907,41.52714896
9,2016,Nevada,67.2,65.9,-116.6552255,39.35623735
9,2016,New Hampshire,64.4,60.4,-71.57759415,43.68563175
9,2016,New Jersey,73.3,68.3,-74.66075411,40.18442736
9,2016,New Mexico,68,67.7,-106.1083886,34.42137076
9,2016,New York,66.9,62.5,-75.50311828,42.94039011
9,2016,North Carolina,76.8,73,-79.37237975,35.54153412
9,2016,North Dakota,63.3,61.6,-100.4693211,47.44633852
9,2016,Ohio,72.6,67.7,-82.7900612,40.29145221
9,2016,Oklahoma,78,76.9,-97.50829271,35.58348565
9,2016,Oregon,61.9,60.6,-120.5554134,43.93664816
9,2016,Pennsylvania,69.8,65,-77.79955956,40.87383785
9,2016,Rhode Island,70.2,65.3,-71.55361205,41.67608139
9,2016,South Carolina,79.5,76.2,-80.89613969,33.90797425
9,2016,South Dakota,66.7,65.3,-100.2305075,44.4361607
9,2016,Tennessee,76.6,73.1,-86.34338037,35.84298709
9,2016,Texas,79.6,78.9,-99.35069715,31.48446438
9,2016,Utah,65.6,65,-111.6782164,39.32379475
9,2016,Vermont,63.7,59.7,-72.66264936,44.07519583
9,2016,Virginia,74.4,70.1,-78.81225447,37.51502389
9,2016,Washington,61.2,60.3,-120.4468664,47.38096888
9,2016,West Virginia,72.2,67.3,-80.61371197,38.64259874
9,2016,Wisconsin,66,62.2,-90.01169426,44.63803019
9,2016,Wyoming,59.4,58.4,-107.5514541,42.99964203
10,2016,Alabama,73.6,69.3,-86.82837194,32.78983219
10,2016,Arizona,68.8,66.5,-111.6644183,34.29310987
10,2016,Arkansas,71.4,67.3,-92.43926766,34.89974533
10,2016,California,65,64,-119.610699,37.24607067
10,2016,Colorado,55.8,52,-105.5478247,38.99855182
10,2016,Connecticut,59.8,56.2,-72.72570604,41.62028634
10,2016,Delaware,66.2,61.9,-75.40040409,38.88701645
10,2016,Florida,77.8,75.6,-81.79746387,28.62843926
10,2016,Georgia,72.6,69.3,-83.44634183,32.64922907
10,2016,Idaho,50.2,49.5,-114.6593823,44.08908951
10,2016,Illinois,65.4,60.5,-89.19839676,40.06504091
10,2016,Indiana,64.7,59.8,-86.27563973,39.90814123
10,2016,Iowa,61.3,57.2,-93.50006496,42.07462688
10,2016,Kansas,66.2,62.6,-98.38021317,38.48470815
10,2016,Kentucky,67.4,62.8,-85.29045609,37.52666746
10,2016,Louisiana,75.8,72.3,-92.58566202,31.05840696
10,2016,Maine,53,49.6,-69.22664746,45.37143349
10,2016,Maryland,65.4,61.4,-76.77245461,39.0369223
10,2016,Massachusetts,58.4,55.2,-71.79863942,42.2533024
10,2016,Michigan,57.6,53,-85.43716696,44.35068131
10,2016,Minnesota,54.4,50.9,-94.30901265,46.31633293
10,2016,Mississippi,74.1,69.8,-89.66521368,32.75086663
10,2016,Missouri,66.9,62.6,-92.47741016,38.36761316
10,2016,Montana,49.6,48.6,-109.6451486,47.03353642
10,2016,Nebraska,60.2,56.8,-99.81080907,41.52714896
10,2016,Nevada,57.8,56.3,-116.6552255,39.35623735
10,2016,New Hampshire,54.2,51.1,-71.57759415,43.68563175
10,2016,New Jersey,63.2,59.5,-74.66075411,40.18442736
10,2016,New Mexico,62.8,59.3,-106.1083886,34.42137076
10,2016,New York,56.7,53.5,-75.50311828,42.94039011
10,2016,North Carolina,68.8,65,-79.37237975,35.54153412
10,2016,North Dakota,52.4,50.2,-100.4693211,47.44633852
10,2016,Ohio,63.4,58.6,-82.7900612,40.29145221
10,2016,Oklahoma,71.2,67.4,-97.50829271,35.58348565
10,2016,Oregon,52.6,52.7,-120.5554134,43.93664816
10,2016,Pennsylvania,59.9,56.2,-77.79955956,40.87383785
10,2016,Rhode Island,60.6,57,-71.55361205,41.67608139
10,2016,South Carolina,71.8,68.5,-80.89613969,33.90797425
10,2016,South Dakota,57,54,-100.2305075,44.4361607
10,2016,Tennessee,69.4,64.5,-86.34338037,35.84298709
10,2016,Texas,74.2,70.9,-99.35069715,31.48446438
10,2016,Utah,57.2,54.8,-111.6782164,39.32379475
10,2016,Vermont,53.8,50.6,-72.66264936,44.07519583
10,2016,Virginia,65.8,61.6,-78.81225447,37.51502389
10,2016,Washington,51.9,52.1,-120.4468664,47.38096888
10,2016,West Virginia,63.4,58.9,-80.61371197,38.64259874
10,2016,Wisconsin,56.5,52.4,-90.01169426,44.63803019
10,2016,Wyoming,51,48.1,-107.5514541,42.99964203
11,2016,Alabama,63.2,58.7,-86.82837194,32.78983219
11,2016,Arizona,59.6,55.1,-111.6644183,34.29310987
11,2016,Arkansas,61.4,55.9,-92.43926766,34.89974533
11,2016,California,56.6,54.5,-119.610699,37.24607067
11,2016,Colorado,46,40,-105.5478247,38.99855182
11,2016,Connecticut,48.5,45.6,-72.72570604,41.62028634
11,2016,Delaware,54.6,51,-75.40040409,38.88701645
11,2016,Florida,70.6,68.3,-81.79746387,28.62843926
11,2016,Georgia,62.9,59.2,-83.44634183,32.64922907
11,2016,Idaho,42.2,37.9,-114.6593823,44.08908951
11,2016,Illinois,54,47.7,-89.19839676,40.06504091
11,2016,Indiana,53.2,47.4,-86.27563973,39.90814123
11,2016,Iowa,50.2,43.6,-93.50006496,42.07462688
11,2016,Kansas,55.7,49.3,-98.38021317,38.48470815
11,2016,Kentucky,56.3,51.1,-85.29045609,37.52666746
11,2016,Louisiana,66.9,62.4,-92.58566202,31.05840696
11,2016,Maine,42,38.2,-69.22664746,45.37143349
11,2016,Maryland,53.6,50.4,-76.77245461,39.0369223
11,2016,Massachusetts,47.2,44.6,-71.79863942,42.2533024
11,2016,Michigan,47.1,41,-85.43716696,44.35068131
11,2016,Minnesota,44.2,36.5,-94.30901265,46.31633293
11,2016,Mississippi,63.7,59.1,-89.66521368,32.75086663
11,2016,Missouri,56.6,50.4,-92.47741016,38.36761316
11,2016,Montana,41.7,36.4,-109.6451486,47.03353642
11,2016,Nebraska,49.8,43.3,-99.81080907,41.52714896
11,2016,Nevada,48.2,44.8,-116.6552255,39.35623735
11,2016,New Hampshire,43,40,-71.57759415,43.68563175
11,2016,New Jersey,51.7,48.6,-74.66075411,40.18442736
11,2016,New Mexico,53.2,48.1,-106.1083886,34.42137076
11,2016,New York,45.4,42.2,-75.50311828,42.94039011
11,2016,North Carolina,57.4,54.4,-79.37237975,35.54153412
11,2016,North Dakota,42.7,35.2,-100.4693211,47.44633852
11,2016,Ohio,51.8,46.9,-82.7900612,40.29145221
11,2016,Oklahoma,61.2,55,-97.50829271,35.58348565
11,2016,Oregon,45.6,42.8,-120.5554134,43.93664816
11,2016,Pennsylvania,48.1,45,-77.79955956,40.87383785
11,2016,Rhode Island,50,46.7,-71.55361205,41.67608139
11,2016,South Carolina,61,58.1,-80.89613969,33.90797425
11,2016,South Dakota,46.8,39.8,-100.2305075,44.4361607
11,2016,Tennessee,58.6,53,-86.34338037,35.84298709
11,2016,Texas,65.9,60.3,-99.35069715,31.48446438
11,2016,Utah,47.4,42.4,-111.6782164,39.32379475
11,2016,Vermont,42.2,39.1,-72.66264936,44.07519583
11,2016,Virginia,54,50.8,-78.81225447,37.51502389
11,2016,Washington,45.2,41.9,-120.4468664,47.38096888
11,2016,West Virginia,51.4,47.6,-80.61371197,38.64259874
11,2016,Wisconsin,46,39.2,-90.01169426,44.63803019
11,2016,Wyoming,41.8,35.8,-107.5514541,42.99964203
12,2016,Alabama,53.9,49.9,-86.82837194,32.78983219
12,2016,Arizona,48.9,45.3,-111.6644183,34.29310987
12,2016,Arkansas,49.1,45.7,-92.43926766,34.89974533
12,2016,California,48.1,46.3,-119.610699,37.24607067
12,2016,Colorado,32.7,29.4,-105.5478247,38.99855182
12,2016,Connecticut,38,34.7,-72.72570604,41.62028634
12,2016,Delaware,44.1,40.9,-75.40040409,38.88701645
12,2016,Florida,66.2,61.5,-81.79746387,28.62843926
12,2016,Georgia,55,50.6,-83.44634183,32.64922907
12,2016,Idaho,28.9,27.8,-114.6593823,44.08908951
12,2016,Illinois,38.5,35.1,-89.19839676,40.06504091
12,2016,Indiana,38.4,35.7,-86.27563973,39.90814123
12,2016,Iowa,34,29.2,-93.50006496,42.07462688
12,2016,Kansas,39.8,36.7,-98.38021317,38.48470815
12,2016,Kentucky,43.4,40.7,-85.29045609,37.52666746
12,2016,Louisiana,58.6,54.2,-92.58566202,31.05840696
12,2016,Maine,28.8,25.4,-69.22664746,45.37143349
12,2016,Maryland,42.8,40,-76.77245461,39.0369223
12,2016,Massachusetts,36.6,33.7,-71.79863942,42.2533024
12,2016,Michigan,33.8,28.9,-85.43716696,44.35068131
12,2016,Minnesota,27.8,20.5,-94.30901265,46.31633293
12,2016,Mississippi,53.8,50.3,-89.66521368,32.75086663
12,2016,Missouri,41.7,38.3,-92.47741016,38.36761316
12,2016,Montana,26.6,25,-109.6451486,47.03353642
12,2016,Nebraska,34,30.5,-99.81080907,41.52714896
12,2016,Nevada,36.8,35,-116.6552255,39.35623735
12,2016,New Hampshire,31.2,28,-71.57759415,43.68563175
12,2016,New Jersey,41.5,38.1,-74.66075411,40.18442736
12,2016,New Mexico,42.2,38.2,-106.1083886,34.42137076
12,2016,New York,33.9,30.4,-75.50311828,42.94039011
12,2016,North Carolina,47.8,45.3,-79.37237975,35.54153412
12,2016,North Dakota,24.8,19.6,-100.4693211,47.44633852
12,2016,Ohio,38.4,35.6,-82.7900612,40.29145221
12,2016,Oklahoma,47.1,43.7,-97.50829271,35.58348565
12,2016,Oregon,35.3,34.7,-120.5554134,43.93664816
12,2016,Pennsylvania,36.9,34.1,-77.79955956,40.87383785
12,2016,Rhode Island,39.7,36.2,-71.55361205,41.67608139
12,2016,South Carolina,52.3,49.4,-80.89613969,33.90797425
12,2016,South Dakota,28.7,25.7,-100.2305075,44.4361607
12,2016,Tennessee,46.8,43.3,-86.34338037,35.84298709
12,2016,Texas,55.3,50.8,-99.35069715,31.48446438
12,2016,Utah,34.5,31.5,-111.6782164,39.32379475
12,2016,Vermont,30.4,26.8,-72.66264936,44.07519583
12,2016,Virginia,43.7,41.1,-78.81225447,37.51502389
12,2016,Washington,34.6,33.7,-120.4468664,47.38096888
12,2016,West Virginia,40.6,37.6,-80.61371197,38.64259874
12,2016,Wisconsin,30.8,24.9,-90.01169426,44.63803019
12,2016,Wyoming,27,24.9,-107.5514541,42.99964203
1,2017,Alabama,51.2,45.8,-86.82837194,32.78983219
1,2017,Arizona,43.5,41.1,-111.6644183,34.29310987
1,2017,Arkansas,43.8,40.4,-92.43926766,34.89974533
1,2017,California,42.8,42.7,-119.610699,37.24607067
1,2017,Colorado,25.2,24.4,-105.5478247,38.99855182
1,2017,Connecticut,32.6,27.3,-72.72570604,41.62028634
1,2017,Delaware,39.2,34.8,-75.40040409,38.88701645
1,2017,Florida,64.4,58.3,-81.79746387,28.62843926
1,2017,Georgia,52.6,46.6,-83.44634183,32.64922907
1,2017,Idaho,18.8,23,-114.6593823,44.08908951
1,2017,Illinois,30.5,27.4,-89.19839676,40.06504091
1,2017,Indiana,31.8,28.5,-86.27563973,39.90814123
1,2017,Iowa,23.6,20.3,-93.50006496,42.07462688
1,2017,Kansas,31.4,30.1,-98.38021317,38.48470815
1,2017,Kentucky,39,35,-85.29045609,37.52666746
1,2017,Louisiana,55.8,50.2,-92.58566202,31.05840696
1,2017,Maine,21,15.9,-69.22664746,45.37143349
1,2017,Maryland,38.2,34,-76.77245461,39.0369223
1,2017,Massachusetts,31.2,26.1,-71.79863942,42.2533024
1,2017,Michigan,25.1,20.7,-85.43716696,44.35068131
1,2017,Minnesota,15,9.8,-94.30901265,46.31633293
1,2017,Mississippi,51.2,46.1,-89.66521368,32.75086663
1,2017,Missouri,33.9,31.3,-92.47741016,38.36761316
1,2017,Montana,14.7,18.7,-109.6451486,47.03353642
1,2017,Nebraska,24.3,23.7,-99.81080907,41.52714896
1,2017,Nevada,29.8,30.5,-116.6552255,39.35623735
1,2017,New Hampshire,25,19.4,-71.57759415,43.68563175
1,2017,New Jersey,36.2,31.3,-74.66075411,40.18442736
1,2017,New Mexico,37.5,34,-106.1083886,34.42137076
1,2017,New York,27.8,22.3,-75.50311828,42.94039011
1,2017,North Carolina,44.7,40.8,-79.37237975,35.54153412
1,2017,North Dakota,10.7,9.6,-100.4693211,47.44633852
1,2017,Ohio,32.8,28.7,-82.7900612,40.29145221
1,2017,Oklahoma,39.8,37.7,-97.50829271,35.58348565
1,2017,Oregon,27,31,-120.5554134,43.93664816
1,2017,Pennsylvania,31.5,27.1,-77.79955956,40.87383785
1,2017,Rhode Island,34.2,29.1,-71.55361205,41.67608139
1,2017,South Carolina,50.2,45.1,-80.89613969,33.90797425
1,2017,South Dakota,16,17.5,-100.2305075,44.4361607
1,2017,Tennessee,42.9,38.3,-86.34338037,35.84298709
1,2017,Texas,50.2,46.2,-99.35069715,31.48446438
1,2017,Utah,26.6,26.1,-111.6782164,39.32379475
1,2017,Vermont,24.4,17.8,-72.66264936,44.07519583
1,2017,Virginia,39.6,35.8,-78.81225447,37.51502389
1,2017,Washington,25.4,29.5,-120.4468664,47.38096888
1,2017,West Virginia,36.6,31.9,-80.61371197,38.64259874
1,2017,Wisconsin,19.6,15.3,-90.01169426,44.63803019
1,2017,Wyoming,16.8,19.6,-107.5514541,42.99964203
2,2017,Alabama,54,46.6,-86.82837194,32.78983219
2,2017,Arizona,45.8,42.6,-111.6644183,34.29310987
2,2017,Arkansas,48.8,41.1,-92.43926766,34.89974533
2,2017,California,44.8,43.9,-119.610699,37.24607067
2,2017,Colorado,30.4,25.6,-105.5478247,38.99855182
2,2017,Connecticut,33.6,25.8,-72.72570604,41.62028634
2,2017,Delaware,41.8,33.9,-75.40040409,38.88701645
2,2017,Florida,64.2,58.6,-81.79746387,28.62843926
2,2017,Georgia,54.8,47.3,-83.44634183,32.64922907
2,2017,Idaho,24,24.2,-114.6593823,44.08908951
2,2017,Illinois,36.6,27.3,-89.19839676,40.06504091
2,2017,Indiana,37.6,28,-86.27563973,39.90814123
2,2017,Iowa,29.4,20.3,-93.50006496,42.07462688
2,2017,Kansas,38,31.1,-98.38021317,38.48470815
2,2017,Kentucky,43.6,35.1,-85.29045609,37.52666746
2,2017,Louisiana,59.2,50.8,-92.58566202,31.05840696
2,2017,Maine,21,14,-69.22664746,45.37143349
2,2017,Maryland,41,33.1,-76.77245461,39.0369223
2,2017,Massachusetts,32.2,24.5,-71.79863942,42.2533024
2,2017,Michigan,27.6,18.7,-85.43716696,44.35068131
2,2017,Minnesota,19.2,9.2,-94.30901265,46.31633293
2,2017,Mississippi,55,46.7,-89.66521368,32.75086663
2,2017,Missouri,40.2,31.5,-92.47741016,38.36761316
2,2017,Montana,20.3,19,-109.6451486,47.03353642
2,2017,Nebraska,30.1,24.4,-99.81080907,41.52714896
2,2017,Nevada,33.6,32,-116.6552255,39.35623735
2,2017,New Hampshire,26.2,17.8,-71.57759415,43.68563175
2,2017,New Jersey,38.3,30.1,-74.66075411,40.18442736
2,2017,New Mexico,40.8,35.7,-106.1083886,34.42137076
2,2017,New York,29.2,20.2,-75.50311828,42.94039011
2,2017,North Carolina,48,40.9,-79.37237975,35.54153412
2,2017,North Dakota,15.8,9.1,-100.4693211,47.44633852
2,2017,Ohio,37.6,28,-82.7900612,40.29145221
2,2017,Oklahoma,45.7,38.9,-97.50829271,35.58348565
2,2017,Oregon,30.8,32.2,-120.5554134,43.93664816
2,2017,Pennsylvania,34.2,25.9,-77.79955956,40.87383785
2,2017,Rhode Island,34.7,27.5,-71.55361205,41.67608139
2,2017,South Carolina,53.4,45.7,-80.89613969,33.90797425
2,2017,South Dakota,23,17.5,-100.2305075,44.4361607
2,2017,Tennessee,46.9,38.7,-86.34338037,35.84298709
2,2017,Texas,54.6,47.4,-99.35069715,31.48446438
2,2017,Utah,31.2,27.8,-111.6782164,39.32379475
2,2017,Vermont,25.2,15.9,-72.66264936,44.07519583
2,2017,Virginia,43,35.7,-78.81225447,37.51502389
2,2017,Washington,27.9,30.7,-120.4468664,47.38096888
2,2017,West Virginia,39.8,31.6,-80.61371197,38.64259874
2,2017,Wisconsin,23.6,14.4,-90.01169426,44.63803019
2,2017,Wyoming,22.2,20.3,-107.5514541,42.99964203
3,2017,Alabama,57,51.6,-86.82837194,32.78983219
3,2017,Arizona,53,47.1,-111.6644183,34.29310987
3,2017,Arkansas,54.1,47.2,-92.43926766,34.89974533
3,2017,California,50.4,47.1,-119.610699,37.24607067
3,2017,Colorado,39,30.6,-105.5478247,38.99855182
3,2017,Connecticut,34,30.9,-72.72570604,41.62028634
3,2017,Delaware,44.1,38.5,-75.40040409,38.88701645
3,2017,Florida,65.8,61.7,-81.79746387,28.62843926
3,2017,Georgia,57.2,51.9,-83.44634183,32.64922907
3,2017,Idaho,34,29.5,-114.6593823,44.08908951
3,2017,Illinois,42.2,34.6,-89.19839676,40.06504091
3,2017,Indiana,42,34.5,-86.27563973,39.90814123
3,2017,Iowa,36,28.7,-93.50006496,42.07462688
3,2017,Kansas,46,38,-98.38021317,38.48470815
3,2017,Kentucky,47,40.9,-85.29045609,37.52666746
3,2017,Louisiana,63,55.7,-92.58566202,31.05840696
3,2017,Maine,21.4,20.4,-69.22664746,45.37143349
3,2017,Maryland,43.4,38.1,-76.77245461,39.0369223
3,2017,Massachusetts,32.2,29.6,-71.79863942,42.2533024
3,2017,Michigan,30.3,24.1,-85.43716696,44.35068131
3,2017,Minnesota,26,18.6,-94.30901265,46.31633293
3,2017,Mississippi,58.6,52,-89.66521368,32.75086663
3,2017,Missouri,46.8,38.7,-92.47741016,38.36761316
3,2017,Montana,30.6,25.4,-109.6451486,47.03353642
3,2017,Nebraska,38.8,31.3,-99.81080907,41.52714896
3,2017,Nevada,41.9,36.8,-116.6552255,39.35623735
3,2017,New Hampshire,26,23.7,-71.57759415,43.68563175
3,2017,New Jersey,39.6,34.9,-74.66075411,40.18442736
3,2017,New Mexico,47.8,40.6,-106.1083886,34.42137076
3,2017,New York,29.4,25.7,-75.50311828,42.94039011
3,2017,North Carolina,50.4,45.7,-79.37237975,35.54153412
3,2017,North Dakota,24,18.4,-100.4693211,47.44633852
3,2017,Ohio,40.4,33.7,-82.7900612,40.29145221
3,2017,Oklahoma,53.4,45.3,-97.50829271,35.58348565
3,2017,Oregon,38.2,36.2,-120.5554134,43.93664816
3,2017,Pennsylvania,36,31.2,-77.79955956,40.87383785
3,2017,Rhode Island,34.6,31.9,-71.55361205,41.67608139
3,2017,South Carolina,55.5,50.3,-80.89613969,33.90797425
3,2017,South Dakota,32.4,25.3,-100.2305075,44.4361607
3,2017,Tennessee,50,44.3,-86.34338037,35.84298709
3,2017,Texas,61,52.9,-99.35069715,31.48446438
3,2017,Utah,40.9,33.8,-111.6782164,39.32379475
3,2017,Vermont,24.6,21.9,-72.66264936,44.07519583
3,2017,Virginia,46,40.7,-78.81225447,37.51502389
3,2017,Washington,35.2,35.9,-120.4468664,47.38096888
3,2017,West Virginia,42.2,36.9,-80.61371197,38.64259874
3,2017,Wisconsin,29,22.3,-90.01169426,44.63803019
3,2017,Wyoming,33.1,25.7,-107.5514541,42.99964203
4,2017,Alabama,62.8,59,-86.82837194,32.78983219
4,2017,Arizona,58.2,53.1,-111.6644183,34.29310987
4,2017,Arkansas,59.9,55.8,-92.43926766,34.89974533
4,2017,California,54.5,51.4,-119.610699,37.24607067
4,2017,Colorado,43.4,38.1,-105.5478247,38.99855182
4,2017,Connecticut,42.6,40.7,-72.72570604,41.62028634
4,2017,Delaware,51.7,47.4,-75.40040409,38.88701645
4,2017,Florida,69.2,66.6,-81.79746387,28.62843926
4,2017,Georgia,62.8,59.2,-83.44634183,32.64922907
4,2017,Idaho,39.4,36.8,-114.6593823,44.08908951
4,2017,Illinois,49.8,45.6,-89.19839676,40.06504091
4,2017,Indiana,49.8,45.1,-86.27563973,39.90814123
4,2017,Iowa,44.3,41.4,-93.50006496,42.07462688
4,2017,Kansas,52.2,47.9,-98.38021317,38.48470815
4,2017,Kentucky,54.7,50.3,-85.29045609,37.52666746
4,2017,Louisiana,66.9,62.7,-92.58566202,31.05840696
4,2017,Maine,32.1,32.1,-69.22664746,45.37143349
4,2017,Maryland,51.3,47.3,-76.77245461,39.0369223
4,2017,Massachusetts,40.8,39.4,-71.79863942,42.2533024
4,2017,Michigan,39,35.5,-85.43716696,44.35068131
4,2017,Minnesota,36.3,33.3,-94.30901265,46.31633293
4,2017,Mississippi,63.7,59.6,-89.66521368,32.75086663
4,2017,Missouri,53.4,49,-92.47741016,38.36761316
4,2017,Montana,39,35.1,-109.6451486,47.03353642
4,2017,Nebraska,46,41.8,-99.81080907,41.52714896
4,2017,Nevada,46.4,43.1,-116.6552255,39.35623735
4,2017,New Hampshire,35.6,34.8,-71.57759415,43.68563175
4,2017,New Jersey,47.4,44.3,-74.66075411,40.18442736
4,2017,New Mexico,52.4,47.4,-106.1083886,34.42137076
4,2017,New York,38.5,36.7,-75.50311828,42.94039011
4,2017,North Carolina,57,53.6,-79.37237975,35.54153412
4,2017,North Dakota,35,33,-100.4693211,47.44633852
4,2017,Ohio,48.5,43.8,-82.7900612,40.29145221
4,2017,Oklahoma,58.8,54.4,-97.50829271,35.58348565
4,2017,Oregon,42.2,41.1,-120.5554134,43.93664816
4,2017,Pennsylvania,44.5,41.3,-77.79955956,40.87383785
4,2017,Rhode Island,42.8,40.9,-71.55361205,41.67608139
4,2017,South Carolina,61.2,57.8,-80.89613969,33.90797425
4,2017,South Dakota,40.8,37.8,-100.2305075,44.4361607
4,2017,Tennessee,57.1,53,-86.34338037,35.84298709
4,2017,Texas,65.4,60.6,-99.35069715,31.48446438
4,2017,Utah,45.6,41.3,-111.6782164,39.32379475
4,2017,Vermont,34.4,33.6,-72.66264936,44.07519583
